Date,SPY,AAPL,MSFT,AMZN,TSLA,GOOGL,GOOG,FB,NVDA,BRK-B,JPM,JNJ,UNH,HD,PG,V,BAC,MA,PFE,XOM,DIS,CSCO,AVGO,ADBE,CVX,PEP,TMO,KO,ABBV,CMCSA,NFLX,ABT,ACN,COST,CRM,INTC,WFC,VZ,PYPL,WMT,QCOM,MRK,LLY,MCD,T,NKE,DHR,LOW,LIN,TXN,NEE,AMD,UNP,PM,INTU,UPS,HON,MS,MDT,BMY,AMAT,ORCL,SCHW,CVS,RTX,C,GS,AMGN,BLK,BA,CAT,IBM,SBUX,AMT,PLD,GE,ISRG,COP,TGT,ANTM,AXP,DE,MU,SPGI,MMM,NOW,BKNG,F,ADP,ZTS,LRCX,PNC,MDLZ,MO,ADI,GILD,LMT,SYK,GM,TFC,TJX
2021/11/23 0:00,466.5509033,161.4100037,337.6799927,3580.040039,1109.030029,2915.639893,2935.139893,337.25,317.4211121,288.5599976,167.2773132,160.6900024,445.6763916,406.6880188,148.6374512,198.4900055,47.27246857,328.5688477,51.08000183,63.13000107,151.0299988,54.9760437,551.5914917,665.1599731,116.3000031,164.1408386,632.5053711,55.44999695,117.6590729,51.78359604,654.0599976,124.0424805,359.7672729,545.2600098,291.4200134,49.09999847,51.40000153,51.13392639,188.0500031,145.2252655,180.2585754,82.02185059,261.9599915,254.2404938,24.26688576,171.8411407,313.3164368,251.0820313,329.150177,192.6399994,86.92500305,149.9199982,246.1946411,88.44554901,669.852356,211.8099976,216,101.8600006,112.6623306,56.95091629,148.6799927,92.59601593,82.94000244,93.14215851,87.30999756,68.06999969,404.2069092,204.5299988,931.1353149,209.1300049,205.3300018,116.7900009,113.5800018,260.7051392,151.9757538,101.9906998,335.8999939,73.57584381,249.1799927,422.4769287,170.422287,348.2191467,85.31903839,457.5700073,179.4600067,636.9099731,2341.129883,20.20000076,235.0918274,223.6600037,659.8718262,207.9358215,61.08615494,43.4065094,181.7538605,69.91979218,342.3475952,253.8874664,63.04999924,62.90999985,70.94999695
2021/11/24 0:00,467.7965088,161.9400024,337.9100037,3580.409912,1116,2922.399902,2934.350098,341.0599976,326.6999817,287.2799988,165.9651794,160.2400055,448.6965637,410.4125977,147.8616486,203.25,47.40184784,339.5544128,50.88999939,63.47999954,151.3399963,55.21464157,555.1785278,668.3200073,117.1900024,162.640976,632.7452393,55.00345993,117.4413376,51.62438202,658.289978,124.6304016,361.4329529,549.7299805,289.1700134,49.75999832,51.31000137,51.04499817,188.7100067,145.9523315,180.0294495,81.50672913,262,255.6924438,23.98266029,171.7213593,315.275177,251.7996674,326.1601563,193.6000061,87.20999908,157.8000031,245.4283142,88.8204422,683.2068481,208.4700012,212.2100067,101.1200027,113.7156219,56.31647873,149.0099945,93.23365021,83.13999939,92.15742493,87.19000244,67.27999878,397.0944519,203.9700012,926.4469604,210.6000061,207.0700073,116.7300034,113.9700012,264.1679382,153.8981018,102.1405716,339.4200134,74.62294769,248.7599945,423.6037598,171.1803741,366.7427063,86.11817932,463.5299988,177.6300049,649.3099976,2323.120117,20.25,233.3296814,223.1699982,659.3429565,207.478363,60.99663162,43.24952316,181.7737885,69.36542511,340.7607117,254.4959106,62.18999863,62.88999939,71.48000336
2021/11/26 0:00,457.3631897,156.8099976,329.6799927,3504.560059,1081.920044,2843.659912,2856.120117,333.1199951,314.9914246,283.0899963,160.9651489,159.1999969,438.4798889,401.0413818,146.6780243,197.6499939,45.540802,323.7451782,54,61.25,148.1100006,54.34973526,543.1157227,662.0999756,114.5100021,160.0584259,638.4829102,53.31653976,115.3134155,50.84822464,665.6400146,125.4375534,352.6856384,546.1300049,284.2099915,48.77999878,48.43000031,51.18333054,187.7899933,144.3189087,175.0781555,78.4160614,260.3699951,248.6315918,23.73764038,167.7185669,323.7496643,246.8759003,319.5024109,188.2599945,86.08999634,154.8099976,238.6506653,87.4885788,666.1365967,205.3000031,208.2100067,97.93000031,110.347084,56.03890991,143.2899933,91.98827362,79.15000153,91.03342438,83,65.5,387.3459167,201.0899963,897.5004883,199.2100067,198.7299957,115.8099976,110.6600037,261.5708313,149.286438,97.75440216,329.230011,71.28221893,246.5700073,414.3596191,156.4273987,358.2087097,83.33114624,454.5299988,175.5200043,649.5499878,2155.560059,19.75,228.600769,219.3200073,640.5740967,198.9954529,59.93227386,42.91592789,177.3208313,69.56341553,339.9077759,242.8558197,60.16999817,60.08000183,69.36000061
2021/11/29 0:00,462.9734802,160.2400055,336.6300049,3561.570068,1136.98999,2910.610107,2922.280029,338.0299988,333.7191467,282.1199951,160.2693176,159.75,450.5305786,405.1444092,148.2197113,196.2899933,45.37161636,322.5867004,52.40000153,61.59000015,147.8099976,55.43334961,560.7529297,687.4899902,114.8499985,163.0382843,648.5089111,54.15999985,115.6895142,51.27610397,663.8400269,127.5799942,364.8740234,554.8800049,296.7399902,50,49.15999985,51.04499817,187.2400055,142.0580292,183.0480347,74.18618774,254.8300018,248.9200134,23.41421127,169.5652313,326.3079834,247.76297,319.6718445,194.3800049,88.66000366,161.9100037,238.3222351,86.17644501,693.8544312,204.6399994,207.6600037,97.23000336,109.581955,54.16532898,151.2200012,92.59601593,80.09999847,91.53076935,82.94000244,65.04000092,384.5108643,203.4700012,923.7394409,198.5,195.9199982,118.5,110.7300034,265.6207275,152.6729736,98.31391907,334.7399902,71.95036316,249.1600037,415.0576782,157.464798,347.0327759,86.04825592,464.9299927,176.2299957,672.8200073,2182.01001,19.67000008,234.85289,223.5500031,679.0496826,199.7711487,60.32021713,42.66082382,182.5009918,69.93959808,338.4300232,242.8757782,59.86000061,61.06000137,70.66999817
2021/11/30 0:00,453.9651184,165.3000031,330.5899963,3507.070068,1144.76001,2837.949951,2849.040039,324.4599915,326.7200012,276.6900024,157.8836212,155.9299927,442.7758484,398.9599915,143.8035583,193.7700043,44.25698471,314.5072937,53.72999954,59.84000015,144.8999939,54.51874161,550.1606445,669.8499756,112.8700027,158.70755,632.5753174,52.45000076,114.0960464,49.73374176,641.9000244,125.3279343,356.4757996,539.3800049,284.9599915,49.20000076,47.77999878,49.67154694,184.8899994,140.0660553,179.8800049,74.20600128,248.0399933,244.6000061,22.37532234,168.9363708,321.4311829,243.786087,317.0805054,192.3699951,86.77999878,158.3699951,234.5203857,84.78539276,651.5435791,198.3699951,202.2400055,94.81999969,106.0246124,53.16410446,147.1900024,90.40415192,77.38999939,88.58650208,80.91999817,63.70000076,378.9899902,198.8800049,900.4568481,197.8500061,193.3500061,117.0999985,109.6399994,261.1827698,150.1529846,94.9068985,324.3399963,69.9359436,243.8399963,405.0956116,151.9187164,344.4905396,83.91053009,455.730011,170.0399933,647.7000122,2101.850098,19.19000053,229.8651276,222.0399933,678.3612061,195.9125671,58.62918091,41.83665085,179.5622559,68.2368927,333.3200073,236.0233917,57.86999893,59.31000137,69.40000153
2021/12/1 0:00,448.922821,164.7700043,330.0799866,3443.719971,1095,2821.030029,2832.360107,310.6000061,314.3500061,275,156.9492188,158.0800018,442.8954773,400.4200134,145.6137695,190.1600037,43.63000107,305.8786011,54.68000031,59.79000092,142.1499939,54.70762634,551.2337646,657.4099731,112.0999985,159.0850067,625.8980103,52.29999924,114.7195816,48.83818054,617.7700195,126.2945251,359.2087402,529.8400269,251.5,48.59999847,47.20999908,49.17749786,179.3200073,136.5900421,175.6300049,73.74041748,249.1300049,244.1799927,21.7872715,166.4009247,319.5124207,244.5336151,317.230011,191.7599945,87.83999634,149.1100006,232.1417389,85.70289612,663.1201782,194.1499939,199.4199982,95.26000214,104.8023987,54.47263718,151.6699982,89.41782379,76.52999878,88.30799866,79.05000305,62.52000046,376.480011,200.8000031,896.1965332,188.1900024,191.4700012,116.9199982,108.6600037,257.6702271,151.0992279,92.91864014,319.9299927,69.00852203,240.3899994,403.519989,149.6843262,340.5126343,85.05931091,449.0599976,170.7299957,599.5700073,2067.01001,19.57999992,225.8629761,219.6600037,692.0112915,194.371109,58.25118637,42.18005753,180.1499939,68.2368927,328.4200134,238.4870605,58.06000137,58.34999847,68.01000214
2021/12/2 0:00,455.7986755,163.7599945,329.4899902,3437.360107,1084.599976,2859.320068,2875.530029,310.3900146,321.2600098,279.0899963,160.2494507,157.0899963,444.5700073,407.769989,146.4691467,198.2899933,44.88999939,319.7803955,53.04000092,61.27999878,147.1999969,55.82106781,548.9384766,671.8800049,115.1399994,160.6199951,627.3274536,53.06999969,115.6697235,51.24625397,616.4699707,127.928772,364.3553772,525.5100098,261.2000122,49.5,48.90999985,50.12607193,187.1499939,134.9267426,177.0299988,73.19557953,247.8800049,248.8000031,22.59094048,169.6950073,315.8547974,249.5670166,324,193.5800018,88.62000275,150.6799927,238.9392853,86.6598587,671.3405762,199.8999939,204,98.86000061,106.6009369,54.92863846,146.4900055,89.65692902,80.12000275,89.51155853,81.66000366,63.81000137,387.5400085,201.1699982,914.6314087,202.3800049,196.7899933,116.9000015,111.4199982,264.9241638,153.8084564,95.146698,327.3200073,71.06282043,245.5,399.7399902,156.377533,349.5550842,82.79172516,460.9700012,170.2599945,623.3699951,2171.929932,19.87000084,231.3982849,223.1900024,660.0713501,200.7357941,59.1464386,42.39591217,180.6300049,68.9694519,330.5299988,246.7657776,61.02000046,60.38000107,70.25
2021/12/3 0:00,451.8326111,161.8399963,323.0100098,3389.790039,1014.969971,2840.030029,2850.409912,306.8399963,306.9299927,277.4299927,157.3468323,159.3800049,449.3200073,407.8099976,149.0750885,196.3200073,43.86999893,321.6878662,54.27000046,60.88999939,146.2200012,55.90059662,554.5723877,616.5300293,114.4100037,164.7100067,635.8540039,53.54000092,117.6293793,51.52487183,602.1300049,129.8121338,360.4854126,528.9299927,258.3200073,49.25,47.75,50.8078537,183.9299927,136.9585571,176.5099945,72.65074921,245.5800018,249.3300018,22.99277496,170.2400055,312.7368164,247.8726196,320.7000122,193.3800049,88.02999878,144.0099945,239.2876129,88.1791687,647.2086182,200.7299957,203.5,98.20999908,106.1935425,55.83073425,145.8300018,87.91340637,78.47000122,90.3868866,81.11000061,62.75999832,382.730011,202.4400024,895.4400024,198.4900055,197.8000031,118.8399963,111.2399979,265.640625,154.0475159,92.68884277,321.6300049,70.91323853,247.5700073,395,155.5496063,348.1792603,81.53307343,455.8200073,172.5899963,613.1099854,2114.439941,19.13999939,228.8695679,223.3300018,660.0214233,196.6385345,59.94221878,43.09253311,180.7899933,68.86055756,333.8099976,246.2371368,59.70999908,58.47999954,70.69000244
2021/12/6 0:00,457.1838074,165.3200073,326.1900024,3427.370117,1009.01001,2863.100098,2875.929932,317.8699951,300.3699951,281.3800049,159.2057037,162.9400024,460.1099854,415.7000122,151.3328857,202.6799927,44.15000153,332.893158,51.47999954,61.58000183,150.3699951,56.62631989,561.3887939,622.039978,116.1999969,166.4199982,621.9995728,54.90999985,120.1037064,52.0920639,612.6900024,132.0043945,361.293335,533.2000122,258.75,50.99000168,48.81000137,50.46202469,184.8600006,138.4425812,175.4499969,72.72999573,246.3300018,255.7899933,22.81636238,168.9100037,306.7007446,250.3544159,325.0299988,194.6100006,89.15000153,139.0599976,244.8908691,90.16217041,644.5916748,202.0599976,206.25,99.26999664,109.5422058,56.33630371,147.3800049,88.61082458,80.37000275,92.15742493,83.76000214,62.52000046,389.2999878,208.7899933,896.7000122,205.8800049,201.2799988,119.9100037,113.3600006,268.2377319,155.9300232,95.92601013,323.769989,72.60852814,242.9700012,403.6199951,160.2777252,353.4332886,82.36218262,456.5299988,177.1999969,616.539978,2227.280029,19.21999931,231.1693115,222.9700012,666.0981445,198.8562317,61.09610367,43.59292603,181.0599976,68.80116272,339.9599915,253.7578125,59.84000015,59.5,72.63999939
2021/12/7 0:00,466.6405945,171.1799927,334.9200134,3523.290039,1051.75,2945.389893,2960.72998,322.8099976,324.269989,284.9700012,161.6013489,163.3600006,464.730011,416.1799927,150.9350433,207.3699951,44.70999908,339.0650635,51.72000122,62.27000046,150.8099976,57.73976135,586.6472778,649.960022,117.9199982,166.2299957,628.4569702,55.20999908,120.2620621,49.33571625,625.5800171,131.9545593,370.3797607,542.0200195,266.9899902,52.56999969,50.25,50.18535614,191.0200043,137.9943848,183.7200012,71.60071564,245.1100006,259.9100037,22.62034416,171.2899933,313.1465454,256.0655823,330.6499939,199.0299988,90.41000366,144.8500061,246.2941742,89.19534302,672.5192261,205.3899994,207.1499939,102.5,111.5593491,56.63369751,156.8899994,89.71671295,81.30999756,92.43593597,85.01000214,62.90000153,400.1099854,211.3200073,920.9199829,208.8300018,204.4900055,121.5800018,116.2600021,275.441925,158.6691284,97.46466827,340.4899902,74.36366272,245.6300049,411.2399902,166.5320282,360.2425232,85.73858643,470.4599915,176.5500031,663.3900146,2245.030029,19.95999908,234.086319,225.6999969,704.6036377,202.1777954,61.08615494,43.65179825,186.6399994,68.94965363,339.1700134,259.8820496,61.52999878,60.58000183,74.12000275
2021/12/8 0:00,467.8762207,175.0800018,334.9700012,3523.159912,1068.959961,2963.72998,2974.409912,330.5599976,318.2600098,283.7200012,159.7524261,164.3399963,468.8599854,411.25,151.6113892,208.9900055,44.15999985,341.8913574,51.40000153,62.45000076,153.3399963,56.68597031,584.8189087,653.0999756,118.4499969,166.5200043,637.8931885,55,120.6183701,48.6988678,628.0800171,131.9047394,373.5614929,530.1099854,266.3099976,51.75,49.40999985,49.88893127,197.3500061,136.5999908,182.6300049,72.52197266,244.3200073,259.5799866,22.70855141,170.25,318.0533752,255.8961487,333.1900024,196.3899994,90.31999969,145.2400055,246.4235687,88.68231964,672.279541,204.7200012,204.6499939,101.25,111.7084045,57.09961319,157.2899933,88.61082458,81.19999695,92.60502625,86.5,62.45999908,397.3200073,213.5299988,923.8599854,211.0299988,204.1900024,123.0199966,116.25,274.4866943,158.8085785,98.19402313,340.7999878,73.90493774,239.6000061,415.9700012,168.5070801,359.9633789,85.92837524,473,176.0399933,665.8099976,2307.199951,19.80999947,233.2599945,229.6199951,712.4663696,200.9744568,60.55895233,43.68123245,186.2599945,69.00904846,341.0799866,260.610199,60.77999878,59.75999832,74.33999634
2021/12/9 0:00,464.7173462,174.5599976,333.1000061,3483.419922,1003.799988,2952.77002,2962.120117,329.8200073,304.8999939,284.519989,159.5039215,165.8999939,473.3200073,411.3399963,152.4966278,211.3899994,44.49000168,344.0684814,52.08000183,62.61000061,152.9400024,57.21286392,579.7116089,632.5700073,118.1399994,166.3099976,636.8135986,54.86000061,122.8749542,47.57443619,611,132.0641785,370.4894714,524.3300171,264.3200073,50.47999954,49.68999863,49.56285477,191.75,138.5,182.2599945,72.17526245,242.8999939,262.3399963,22.48313332,168.1000061,319.0726929,257.3015137,332.1199951,193.3999939,89.91000366,138.1000061,246.0752258,88.29756165,664.7382813,206.5399933,206,100.5800018,112.095932,57.04013443,152.6499939,88.4414444,80.66000366,96.79264069,86.16000366,62.13999939,396.4899902,212.5700073,919.0800171,207.5599976,204.1300049,123.5699997,115.3499985,269.7203674,156.9360199,97.74441528,340.3399963,72.34925842,237.5599976,419.6600037,167.5993652,360.8207703,84.8395462,467.6600037,175.9400024,642.1500244,2267.610107,19.56999969,232.7400055,230.1600037,697.8584595,199.6219635,60.66837311,43.74991226,183.6799927,69.59311676,343.6000061,259.8721008,59.61999893,59.61999893,74.01999664
2021/12/10 0:00,469.0919495,179.4499969,342.5400085,3444.23999,1017.030029,2960.030029,2973.5,329.75,301.980011,288.230011,158.8677368,165.4900055,478.230011,415.3999939,154.6251221,213.3999939,44.52000046,349.4614258,52.77999878,63.00999832,152.7100067,58.90290451,627.664856,654.4500122,118.3399963,168.9700012,642.2514038,56.27999878,124.1813965,48.21128464,611.6599731,133.8977051,378.4588013,558.8200073,266.0299988,50.59000015,50.20000076,49.59249878,188.5099945,141.0299988,183.8800049,71.93752289,244.1399994,264.9700012,22.38512421,169.0599976,317.283844,260.5209045,334,196,90.27999878,138.5500031,247.27948,88.83030701,677.1638794,209.1100006,209.8099976,98.43000031,111.7183456,55.87038803,152.7299957,102.250145,80.80999756,98.33440399,86.16000366,60.70999908,391.0599976,210.8899994,925.1599731,205.0599976,203.4600067,124.0899963,116.7300034,271.2229004,158.4500122,96.86518097,344.9599915,73.28665161,238.1799927,431,166.6118317,357.2715759,85.44889069,473.6700134,177.1000061,647,2236.360107,21.45000076,236.7299957,231.4499969,704.4140625,200.4473877,61.93167114,44.24049377,183.4299927,69.54361725,344.8800049,259.5329895,63.20999908,59.38999939,74.73000336
2021/12/13 0:00,464.9365845,175.7400055,339.3999939,3391.350098,966.4099731,2916.530029,2934.090088,334.4899902,281.6099854,290.0100098,156.9790344,168.4499969,478.1400146,405.2399902,156.8232574,211.0200043,43.58000183,344.8574524,55.20000076,61.63000107,150.4299927,58.26665497,617.7084961,658.2999878,115.8799973,169.8099976,645.75,57.75999832,125.2107162,47.47492599,604.5599976,135.482132,376.7432556,557.2199707,265.7600098,50,48.56000137,49.681427,186.3800049,143.5700073,183.3200073,72.72999573,248.5299988,263.0899963,21.99309158,166.8399963,318.3032227,256.3945007,334.1900024,193.2400055,91.73999786,133.8000031,244.572403,90.4384079,667.9645386,206.3099976,209.2299957,97.16999817,112.1456223,58.53701782,147.1000061,100.5165939,79.37999725,98.37419128,84.33000183,60.18000031,384.6400146,211.3899994,917.6599731,197.3999939,201.25,122.5800018,115.5599976,274.6558228,161.0800018,93.04852295,340.3599854,70.8234787,234.1699982,430.0400085,162.8911743,350.3526611,84.26016235,478.8599854,174.5800018,655.9400024,2149.51001,20.43000031,235.0200043,232.3600006,683.4699707,195.1269226,62.8368721,44.50540543,178.4700012,69.90000153,345.5499878,259.4033203,59.13000107,58,73.12999725
2021/12/14 0:00,461.737793,174.3300018,328.3399963,3381.830078,958.5100098,2878.139893,2899.409912,333.7399902,283.3699951,295.0299988,158.181839,170.2899933,479.4599915,402.2000122,157.4001312,209.9799957,44.13000107,340.1036987,55.54000092,61.54000092,149.1000061,57.43157578,611.0014038,614.8599854,116.2200012,169.3899994,632.1099854,57.79999924,125.9827042,48.5197525,597.9899902,132.4727478,368.7739258,545.3400269,255.5899963,49.70000076,48.88999939,50.04702377,186.8000031,144.9400024,181.9799957,73.72000122,249.3800049,262.519989,21.84607887,165.3999939,307.5002441,251.6302338,334.5,190.2700043,90.02999878,135.6000061,243.4477692,90.68504333,638.7384644,203.7400055,206.6799927,98.81999969,110.9830322,58.9930191,147.7299957,99.52029419,80.79000092,98.25482941,83.5,60.63999939,388.8200073,213.7400055,902.3800049,195.5,201.6399994,123.7600021,114.7099991,272.0587463,158.7299957,92.02941895,328.2399902,70.48442841,235.2799988,433.9400024,162.4423065,347.4913635,83.20129395,470.3399963,174.7200012,624.6900024,2124.929932,20.04999924,229.7200012,228.0700073,679.210022,197.7125702,63.05571365,44.54465485,176.2799988,70.51999664,345.6400146,254.0969391,58.40000153,58.65999985,72.94000244
2021/12/15 0:00,468.9524536,179.3000031,334.6499939,3466.300049,975.9899902,2928.820068,2947.370117,341.6600037,304.5899963,294.5799866,156.9989319,171.1399994,494.3800049,407.8099976,158.0068665,212.3099976,43.93999863,345.8961182,58.79999924,61.27000046,150.3999939,59.57892227,635.7928467,630.3300171,115.5599976,171.5700073,655.7399902,58.06000137,128.8925018,47.94261169,605.039978,135.0835266,374.3294983,565.4799805,260.0400085,50.66999817,48.93999863,49.94821167,190.6600037,145.7700043,189.2799988,75.29000092,275.2799988,264.519989,21.72846794,163.8999939,314.7755127,256.6935425,341.3599854,193.4400024,92,146.5,245.9458313,91.48416901,646.7391357,205.7700043,209.7599945,99.43000031,104.2757568,60.08346558,153.6600037,103.2663803,81.59999847,100.0154266,83.43000031,60.24000168,389.9100037,219.25,914.9099731,195.4299927,202.5500031,123.1100006,114.6800003,272.9941101,162.5599976,91.99945068,331.6600037,70.51434326,236.6499939,443.5599976,161.8338318,342.8953857,85.56877136,478.9700012,175.7799988,647.039978,2130.379883,20.19000053,233.9199982,232.0800018,697.3099976,196.9866028,64.44833374,45.09410095,179.5299988,71.20999908,344.4200134,251.5734253,58.61000061,58.56999969,73.05999756
2021/12/16 0:00,464.8169861,172.2599945,324.8999939,3377.419922,926.9199829,2888.899902,2896.77002,334.8999939,283.8699951,300.1700134,159.4542084,173.0099945,492.8599854,399.5299988,160.2447815,214.3699951,45,352.457489,61.25,61.36999893,148.75,59.95669937,616.7347412,566.0900269,116.6399994,171.8200073,661.25,58.65000153,130.42659,48.59936142,591.0599976,135.6116638,399.5640869,552.6300049,253.1199951,50.83000183,50.29999924,52.12202454,188.75,143.3399963,178.1499939,75.91000366,279.0400085,265.5499878,23.23779678,162.7200012,318.2832031,252.4076691,340.0100098,188.2400055,92.23000336,138.6399994,247.1699982,93.11199951,633.2248535,207.9700012,209.6100006,100.3000031,101.5630341,61.62990952,146.6999969,102.8379669,83.88999939,100.6818619,82.69999695,61.06999969,397.3699951,222.5800018,921.5499878,190.7899933,206.1699982,125.9300003,113.5899963,278.0888062,163.25,92.4490509,334.5299988,71.50160217,224.7799988,447.8800049,162.5919342,347.2321777,82.60192871,476.8299866,178.3099976,608.9799805,2164.909912,20.35000038,231.8500061,232.8099976,671.2800293,200.6761169,65.34358978,46.45791245,172.6000061,72.30999756,344.8399963,250.8153839,58.38999939,59.18000031,73.47000122
2021/12/17 0:00,459.8699951,171.1399994,323.7999878,3400.350098,932.5700073,2834.5,2856.060059,333.7900085,278.0100098,293.6600037,155.825943,168.2299957,487.1199951,387.980011,156.6143799,211.8800049,43.88000107,348.8522034,59.47999954,60.02999878,148.7599945,60.10581589,630.9240112,556.6400146,113.5999985,168.3000031,651.0700073,57.72999954,128.1996918,48.50980377,586.7299805,136.6280823,395.2153625,547.6099854,252.9299927,50.61999893,47.95000076,52.53702164,186.1999969,138.75,176.8000031,75.69000244,267.4200134,261.7000122,23.30640411,161.3600006,313.2065125,247.2745819,333.8299866,186.3000031,90.94000244,137.75,242.6900024,92.19448853,619.5507202,206.5899963,205.1699982,97.12999725,99.99303436,61.02521515,146.1499939,96.26239777,82.94999695,99.82643127,82.27999878,59.54000092,381.7999878,222.5,913.5700073,192.6300049,201.3699951,127.4000015,108.6299973,277.481781,161.1799927,91.36999512,337.3999939,68.42015839,223.3099976,445.1000061,159.6094055,345.9759827,82.91159821,467.6400146,174.75,615.6300049,2210.459961,19.77000046,229.4100037,234.3099976,669.1699829,196.1512451,64.61743164,47.34095764,170.1100006,72.20999908,344.1400146,250.5759888,55.15999985,57.11000061,74.01999664
2021/12/20 0:00,454.980011,169.75,319.9100037,3341.580078,899.9400024,2832.139893,2848.030029,325.4500122,277.1900024,289.6099854,153.0227661,167.75,483.730011,389.3999939,157.0122375,208.7400055,43.15999985,336.5783081,61.02000046,59.15999985,146.4700012,60.00640488,640.9300537,549.7700195,113.6500015,169.4199982,649.3200073,57.54000092,129.516037,48.16152954,593.7399902,134.5055695,384.7824097,548.5599976,247.2100067,49.59999847,46.84999847,52.45797729,182.6799927,139.1999969,176.6699982,76.41000366,263.480011,261.730011,23.7082386,156.9799957,314.0859375,244.8126984,330.3200073,184.2400055,89.94000244,135.8000031,240.6399994,91.61241913,603.928894,202.4299927,199.8500061,95.37000275,98.8999939,61.18382263,145.0099945,91.30082703,80.68000031,99.78664398,81.02999878,58.27999878,371.6099854,219.9900055,897.289978,188.4799957,195.4600067,127.0599976,108.0899963,277.0837708,161.3899994,89.98000336,332.1099854,68.41017914,219.1900024,439.4599915,155.4997253,337.6314087,81.94262695,460.3399963,172.6399994,605.3699951,2208.75,19.42000008,229.3600006,234.2599945,661.0800171,191.4871368,64.43838501,47.20359421,168.3200073,72.47000122,337.4200134,247.1348419,54.04000092,55.66999817,72.48000336
2021/12/21 0:00,463.0599976,172.9900055,327.2900085,3408.340088,938.5300293,2869.449951,2884.409912,334.2000122,290.75,293.2399902,155.1599426,167.2100067,487.2099915,390.4700012,156.9127655,215.3800049,44.18999863,350.2803345,58.95000076,60.5,151.0500031,60.67247772,646.2399902,557.5200195,115.4700012,168.9199982,645.3400269,57.77000046,128.615387,48.6192627,604.9199829,134.7945557,391.874054,545.4299927,252.5500031,50.77000046,47.81000137,52.15166473,189.1399994,139.6199951,179.5800018,75.54000092,264.8800049,264.3900146,23.98266029,166.6300049,313.7161865,246.1682281,332.8900146,186.3699951,90.44999695,144.25,242.2200012,91.79000092,620.3497925,207.1000061,201.6699982,97.76999664,101.6500015,60.91616821,151.4199982,91.17131042,83.19000244,100.2541428,83.68000031,59.38000107,380.3200073,220.9199982,910.8699951,199.5200043,198.3099976,128.9700012,110.3700027,276.4768066,160.7899933,93.05999756,348.0899963,70.48442841,220.0700073,446.4899902,160.5071564,348.7475586,90.5834198,470.4899902,172.9199982,631.3200073,2365.75,19.61000061,231.9499969,237.6399994,683.0700073,195.7832794,63.98081207,46.87000275,172.0800018,71.83999634,340.769989,255.5631714,54.79000092,57.11999893,74.12000275
2021/12/22 0:00,467.6900024,175.6399994,333.2000122,3420.73999,1008.869995,2928.300049,2938.97998,330.4500122,294,294.4100037,155.7663116,167.9299927,494.1300049,395.6400146,158.4644012,217.9600067,44.27999878,357.0115356,59.54999924,60.99000168,151.8800049,61.16954803,655.2000122,563.9799805,116.1299973,169.9700012,651.7000122,58.18000031,130.6938171,48.78842163,614.2399902,138.5014801,402.6461182,549.6699829,252.8000031,50.97000122,48.02999878,52.14178467,191.6799927,139.8000031,181.3800049,76.16000366,266.5,264.9400024,24.28648758,165.4400024,319.4724426,248.8792877,335.3500061,186.9299927,90.80000305,143.8800049,242.8899994,92.91000366,630.9274902,208.4400024,201.8399963,98.30000305,101.3399963,61.56052017,152.3200073,89.52741241,84.37999725,100.3635635,84.06999969,59.59999847,382.3299866,221.5299988,911.539978,201.6900024,202.1499939,129.75,111.7399979,279.8599854,162.2599945,93.06999969,362.2099915,70.88332367,217.7400055,453.9100037,162.0632477,345.9460754,90.24377441,473.2600098,172.6399994,643.9299927,2385.179932,20.13999939,237.6199951,241.5700073,691.2199707,196.0318909,64.48812103,46.88000107,172.2899933,72.43000031,343.1400146,263.3730774,56.08000183,57.34000015,74
2021/12/23 0:00,470.6000061,176.2799988,334.6900024,3421.370117,1067,2938.330078,2942.850098,335.2399902,296.3999939,294.4899902,156.3229675,168.25,495.3800049,397.0700073,159.2402039,216.6199951,44.41999817,360.1074219,58.70999908,61.02000046,153.6300049,61.9151535,664.7999878,569.6199951,116.4100037,169.7799988,650.7000122,58.22000122,131.7231293,49.78349686,614.0900269,138.6708832,402.2670898,550.3699951,253.1399994,51.31000137,48.36000061,52.05285645,192.0099945,139.4900055,182.7400055,75.73000336,273.1000061,265.9500122,24.37469673,165.6699982,320.5817261,249.2680054,339.1700134,187.3999939,90.69999695,146.1399994,245.6399994,92.93000031,634.9728394,212.1900024,205.2200012,99.33999634,102.9000015,61.51095581,155.4900055,89.38793182,85.12999725,100.7713776,84.90000153,60.20999908,385.0400085,223.7899933,913.9199829,204.2200012,206.1999969,130.6300049,112.3700027,278.7399902,161.75,94,363.9400024,70.9930191,221.0099945,455.7099915,163.7789459,348.1593323,94.31943512,473.7399902,174.9700012,648.5700073,2402.25,20.25,242,242.5099945,698.7199707,196.8374176,64.59754181,46.70000076,172.6600037,72.48000336,347.019989,267.5623169,56.90999985,57.77000046,73.75
